fight_id,round,r_kd,r_sig_landed,r_sig_attempts,r_td,r_ctrl_sec,r_head_landed,r_body_landed,r_leg_landed,r_distance_landed,r_clinch_landed,r_ground_landed,b_kd,b_sig_landed,b_sig_attempts,b_td,b_ctrl_sec,b_head_landed,b_body_landed,b_leg_landed,b_distance_landed,b_clinch_landed,b_ground_landed,r_total_landed,r_total_attempts,r_td_attempts,r_sub_att,r_rev,b_total_landed,b_total_attempts,b_td_attempts,b_sub_att,b_rev,r_head_attempts,r_body_attempts,r_leg_attempts,b_head_attempts,b_body_attempts,b_leg_attempts,r_distance_attempts,r_clinch_attempts,r_ground_attempts,b_distance_attempts,b_clinch_attempts,b_ground_attempts
4dc5039b21013b3a,1,0,35,40,0,0,31,4,0,12,0,23,0,0,0,0,0,0,0,0,0,0,0,40.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0,0.0
4d5c3ddc740b89ca,1,0,5,13,0,0,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
4ce0a62cdad7bf32,1,0,41,106,0,0,18,17,6,36,5,0,0,0,0,0,0,0,0,0,0,0,0,43.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,25.0,8.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0
4da34f2980b5c58d,1,0,22,30,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,59.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
4cf7792aef993be1,1,0,76,209,0,0,68,8,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,12.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0
4d0029ad31bdd85a,1,0,3,10,1,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0
4c4e1f7521c27900,1,0,44,118,2,0,42,1,1,35,1,8,0,0,0,0,0,0,0,0,0,0,0,55.0,130.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,2.0,1.0,0.0,0.0,0.0,108.0,2.0,8.0,0.0,0.0,0.0
4c489b3c9d14cbc9,1,0,40,112,2,0,26,10,4,38,2,0,0,0,0,0,0,0,0,0,0,0,0,57.0,134.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,12.0,5.0,0.0,0.0,0.0,110.0,2.0,0.0,0.0,0.0,0.0
4d6f492092d827cf,1,0,10,16,0,0,5,0,5,8,0,2,0,0,0,0,0,0,0,0,0,0,0,11.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,7.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0
4dd2cd7da33e35d7,1,0,55,120,4,0,44,11,0,45,8,2,0,0,0,0,0,0,0,0,0,0,0,79.0,153.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,11.0,0.0,0.0,0.0,0.0,108.0,8.0,4.0,0.0,0.0,0.0
4d56bcd82438e632,1,0,51,100,5,0,34,12,5,27,6,18,0,0,0,0,0,0,0,0,0,0,0,113.0,172.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,19.0,5.0,0.0,0.0,0.0,71.0,9.0,20.0,0.0,0.0,0.0
4d3cbc7608c8958e,1,0,35,82,1,0,23,4,8,27,4,4,0,0,0,0,0,0,0,0,0,0,0,66.0,116.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8.0,10.0,0.0,0.0,0.0,67.0,11.0,4.0,0.0,0.0,0.0
4db2d86ebe8c8abd,1,0,4,8,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
4df8efe64e83f74e,1,0,2,4,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
4d9d371b8db6fb91,1,0,92,178,10,0,46,43,3,37,17,38,0,0,0,0,0,0,0,0,0,0,0,151.0,237.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,50.0,4.0,0.0,0.0,0.0,113.0,26.0,39.0,0.0,0.0,0.0
4e3ccffe18641d9c,1,0,11,20,0,0,6,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
4dc03e76536b85e5,1,0,56,103,0,0,40,10,6,35,21,0,0,0,0,0,0,0,0,0,0,0,0,60.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,11.0,7.0,0.0,0.0,0.0,75.0,26.0,2.0,0.0,0.0,0.0
4d3cd5ecf4276c92,1,0,100,212,0,0,54,41,5,72,28,0,0,0,0,0,0,0,0,0,0,0,0,115.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,51.0,6.0,0.0,0.0,0.0,175.0,37.0,0.0,0.0,0.0,0.0
4dcd6ff5e32a3779,1,0,43,112,1,0,26,8,9,42,1,0,0,0,0,0,0,0,0,0,0,0,0,45.0,114.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,17.0,9.0,0.0,0.0,0.0,111.0,1.0,0.0,0.0,0.0,0.0
4e22e3cdb8757be1,1,0,23,41,1,0,21,2,0,8,2,13,0,0,0,0,0,0,0,0,0,0,0,35.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,0.0,0.0,0.0,0.0,25.0,2.0,14.0,0.0,0.0,0.0
4dc5a41f357a7d85,1,0,13,28,0,0,6,6,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
4e566bd7094b49da,1,0,17,34,0,0,15,2,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,18.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0
4dac5258f22be059,1,0,87,181,0,0,74,9,4,80,6,1,0,0,0,0,0,0,0,0,0,0,0,103.0,201.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,13.0,5.0,0.0,0.0,0.0,169.0,9.0,3.0,0.0,0.0,0.0
4d607b6ddc77a34c,1,0,40,77,1,0,21,11,8,35,3,2,0,0,0,0,0,0,0,0,0,0,0,61.0,98.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,13.0,8.0,0.0,0.0,0.0,67.0,8.0,2.0,0.0,0.0,0.0
4dd2bcd2b025204e,1,0,28,36,1,0,21,6,1,2,2,24,0,0,0,0,0,0,0,0,0,0,0,81.0,104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.0,1.0,0.0,0.0,0.0,4.0,2.0,30.0,0.0,0.0,0.0
4de28817db9fc9d8,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4e5d4a36eaaa3a78,1,0,63,155,0,0,54,7,2,63,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,9.0,4.0,0.0,0.0,0.0,153.0,2.0,0.0,0.0,0.0,0.0
4d549f33c0711a7a,1,0,57,141,0,0,42,12,3,45,10,2,0,0,0,0,0,0,0,0,0,0,0,88.0,177.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,15.0,5.0,0.0,0.0,0.0,125.0,14.0,2.0,0.0,0.0,0.0
4d231d5d5f815085,1,0,38,98,0,0,26,12,0,35,2,1,0,0,0,0,0,0,0,0,0,0,0,41.0,102.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,23.0,0.0,0.0,0.0,0.0,95.0,2.0,1.0,0.0,0.0,0.0
4e71dbef18157288,1,0,9,19,0,0,5,1,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,4.0,0.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0
4e566db7d26df001,1,0,60,91,2,0,38,21,1,54,2,4,0,0,0,0,0,0,0,0,0,0,0,63.0,95.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,23.0,2.0,0.0,0.0,0.0,84.0,2.0,5.0,0.0,0.0,0.0
4e451881e0e47b05,1,0,29,53,4,0,11,7,11,20,4,5,0,0,0,0,0,0,0,0,0,0,0,39.0,65.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,14.0,0.0,0.0,0.0,40.0,4.0,9.0,0.0,0.0,0.0
4e3611c9a9e20ff0,1,0,24,63,2,0,12,7,5,12,2,10,0,0,0,0,0,0,0,0,0,0,0,56.0,101.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,12.0,10.0,0.0,0.0,0.0,40.0,7.0,16.0,0.0,0.0,0.0
4dd3035430a5ed43,1,0,83,239,3,0,51,24,8,82,1,0,0,0,0,0,0,0,0,0,0,0,0,88.0,244.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,32.0,8.0,0.0,0.0,0.0,235.0,4.0,0.0,0.0,0.0,0.0
4e75ed154de637e2,1,0,22,42,0,0,21,1,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,75.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,11.0,31.0,0.0,0.0,0.0,0.0
4e7c06f8b2b8c24b,1,0,10,17,0,0,4,5,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,1.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0
4e77cc2c8d604241,1,0,53,83,1,0,24,6,23,44,0,9,0,0,0,0,0,0,0,0,0,0,0,56.0,86.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.0,25.0,0.0,0.0,0.0,70.0,2.0,11.0,0.0,0.0,0.0
4dd561df1ca58ab8,1,0,24,60,0,0,5,14,5,13,10,1,0,0,0,0,0,0,0,0,0,0,0,53.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,17.0,5.0,0.0,0.0,0.0,44.0,15.0,1.0,0.0,0.0,0.0
4de25b19c4dedb14,1,0,39,88,0,0,13,5,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,13.0,27.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0
4da4c5ef6a4ffc5b,1,0,111,247,2,0,79,25,7,102,1,8,0,0,0,0,0,0,0,0,0,0,0,118.0,255.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,28.0,7.0,0.0,0.0,0.0,227.0,1.0,19.0,0.0,0.0,0.0
4e6218b6b892b017,1,0,79,192,0,0,63,14,2,76,3,0,0,0,0,0,0,0,0,0,0,0,0,83.0,197.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,17.0,2.0,0.0,0.0,0.0,184.0,8.0,0.0,0.0,0.0,0.0
4e6bbc5832e55f64,1,0,74,187,0,0,50,11,13,63,11,0,0,0,0,0,0,0,0,0,0,0,0,77.0,190.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,22.0,16.0,0.0,0.0,0.0,171.0,15.0,1.0,0.0,0.0,0.0
4e69c86d09c9f782,1,0,68,205,4,0,50,8,10,47,21,0,0,0,0,0,0,0,0,0,0,0,0,94.0,234.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,12.0,10.0,0.0,0.0,0.0,170.0,33.0,2.0,0.0,0.0,0.0
4d8d1701c43c5fea,1,0,116,193,1,0,87,17,12,111,2,3,0,0,0,0,0,0,0,0,0,0,0,129.0,206.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,21.0,12.0,0.0,0.0,0.0,188.0,2.0,3.0,0.0,0.0,0.0
4e55251b7a0df0c2,1,0,290,490,1,0,244,41,5,281,8,1,0,0,0,0,0,0,0,0,0,0,0,307.0,507.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,55.0,5.0,0.0,0.0,0.0,479.0,10.0,1.0,0.0,0.0,0.0
4e8b2357fea211e9,1,0,2,12,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
4e87af7e5156bbf7,1,0,14,44,0,0,9,2,3,12,2,0,0,0,0,0,0,0,0,0,0,0,0,25.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0,4.0,0.0,0.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0
4df1d3183929d021,1,0,67,149,0,0,12,7,48,67,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,16.0,56.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0
4e9d76ed54f1f352,1,0,54,107,0,0,31,20,3,37,7,10,0,0,0,0,0,0,0,0,0,0,0,60.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,25.0,4.0,0.0,0.0,0.0,72.0,10.0,25.0,0.0,0.0,0.0
4eafb2657c3781f5,1,0,13,13,0,0,11,0,2,5,0,8,0,0,0,0,0,0,0,0,0,0,0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0
4ead27d52c14697a,1,0,13,19,1,0,10,3,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,31.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,0.0
4eae10815ebe78e3,1,0,7,11,0,0,5,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0
4e981b587c1012dd,1,0,29,50,6,0,21,3,5,14,4,11,0,0,0,0,0,0,0,0,0,0,0,45.0,77.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5.0,7.0,0.0,0.0,0.0,29.0,5.0,16.0,0.0,0.0,0.0
4ec249e549309b16,1,0,24,41,2,0,19,4,1,15,5,4,0,0,0,0,0,0,0,0,0,0,0,45.0,63.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,1.0,0.0,0.0,0.0,32.0,5.0,4.0,0.0,0.0,0.0
4eb5f99202f5fe97,1,0,64,214,2,0,30,11,23,64,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,216.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,43.0,28.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0
4ec5d9bd1442e6c1,1,0,31,70,1,0,23,2,6,29,2,0,0,0,0,0,0,0,0,0,0,0,0,32.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,4.0,7.0,0.0,0.0,0.0,68.0,2.0,0.0,0.0,0.0,0.0
4eb91cfc892a108e,1,0,65,132,0,0,27,9,29,63,2,0,0,0,0,0,0,0,0,0,0,0,0,65.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,22.0,31.0,0.0,0.0,0.0,129.0,3.0,0.0,0.0,0.0,0.0
4eda704823ccfb71,1,0,7,18,0,0,6,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,12.0,3.0,3.0,0.0,0.0,0.0
4ea4d0a73a90bfb0,1,0,99,151,1,0,31,54,14,38,61,0,0,0,0,0,0,0,0,0,0,0,0,112.0,164.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,71.0,14.0,0.0,0.0,0.0,74.0,77.0,0.0,0.0,0.0,0.0
4eff0432bd364a23,1,0,7,12,1,0,5,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,28.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0
4f5ce22f8384d151,1,0,2,7,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0
4f8b6eecb0361290,1,0,12,18,0,0,9,1,2,8,0,4,0,0,0,0,0,0,0,0,0,0,0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0
4f3cd94861c6a876,1,0,2,7,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
4f6f7f1ad8954bb6,1,0,39,101,0,0,21,4,14,31,2,6,0,0,0,0,0,0,0,0,0,0,0,39.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,9.0,17.0,0.0,0.0,0.0,91.0,3.0,7.0,0.0,0.0,0.0
4f1a8eade87e928e,1,0,45,68,4,0,29,16,0,6,0,39,0,0,0,0,0,0,0,0,0,0,0,95.0,127.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,18.0,0.0,0.0,0.0,0.0,18.0,1.0,49.0,0.0,0.0,0.0
4ea48bf2407b405d,1,0,141,310,0,0,57,60,24,141,0,0,0,0,0,0,0,0,0,0,0,0,0,141.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,88.0,35.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0
4f672dd40867d8c6,1,0,14,31,0,0,9,1,4,5,2,7,0,0,0,0,0,0,0,0,0,0,0,18.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,6.0,0.0,0.0,0.0,18.0,2.0,11.0,0.0,0.0,0.0
4f7a7a0b67f085b3,1,0,23,34,2,0,9,3,11,6,5,12,0,0,0,0,0,0,0,0,0,0,0,38.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,14.0,0.0,0.0,0.0,11.0,6.0,17.0,0.0,0.0,0.0
4fe799b4fa1afb76,1,0,3,6,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
4f7ec66199bba232,1,0,22,34,4,0,21,1,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,101.0,116.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0
4f20f3ada1489823,1,0,8,9,1,0,2,5,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,18.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0
4fb2c181e8fd5910,1,0,27,47,4,0,20,2,5,1,8,18,0,0,0,0,0,0,0,0,0,0,0,101.0,130.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,5.0,0.0,0.0,0.0,6.0,10.0,31.0,0.0,0.0,0.0
50325e08203fedbd,1,0,24,50,0,0,15,4,5,13,7,4,0,0,0,0,0,0,0,0,0,0,0,25.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,6.0,9.0,0.0,0.0,0.0,33.0,12.0,5.0,0.0,0.0,0.0
4f16ef3e707447a0,1,0,93,198,0,0,79,7,7,75,10,8,0,0,0,0,0,0,0,0,0,0,0,102.0,208.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,11.0,7.0,0.0,0.0,0.0,170.0,11.0,17.0,0.0,0.0,0.0
4ffd88b2f00f4250,1,0,35,54,1,0,32,1,2,7,8,20,0,0,0,0,0,0,0,0,0,0,0,47.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,2.0,0.0,0.0,0.0,14.0,17.0,23.0,0.0,0.0,0.0
4faa30eab9089d71,1,0,44,132,0,0,24,9,11,36,7,1,0,0,0,0,0,0,0,0,0,0,0,48.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,15.0,14.0,0.0,0.0,0.0,118.0,13.0,1.0,0.0,0.0,0.0
4efbd869aa0211d2,1,0,21,47,3,0,17,0,4,15,4,2,0,0,0,0,0,0,0,0,0,0,0,40.0,68.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,4.0,0.0,0.0,0.0,38.0,5.0,4.0,0.0,0.0,0.0
509519d82e906c0f,1,0,3,9,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0
4eaf54ad3c82b6fa,1,0,58,225,0,0,39,15,4,53,4,1,0,0,0,0,0,0,0,0,0,0,0,62.0,232.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,22.0,6.0,0.0,0.0,0.0,214.0,10.0,1.0,0.0,0.0,0.0
4f850f7e35d85bb8,1,0,5,43,1,0,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,3.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0
4f42acd810ed5173,1,0,47,84,1,0,40,4,3,26,12,9,0,0,0,0,0,0,0,0,0,0,0,99.0,140.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,4.0,4.0,0.0,0.0,0.0,55.0,18.0,11.0,0.0,0.0,0.0
4f6d3cdf2c77fb57,1,0,24,56,0,0,18,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,9.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
505397f405e40206,1,0,32,43,1,0,26,3,3,9,2,21,0,0,0,0,0,0,0,0,0,0,0,52.0,66.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,3.0,0.0,0.0,0.0,17.0,2.0,24.0,0.0,0.0,0.0
4fa02674b920ff0a,1,0,72,137,4,0,58,7,7,33,12,27,0,0,0,0,0,0,0,0,0,0,0,88.0,153.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,8.0,8.0,0.0,0.0,0.0,77.0,20.0,40.0,0.0,0.0,0.0
4f722e80eadb6d2f,1,0,32,92,2,0,23,8,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,98.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,21.0,1.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0
5081319e58f9759f,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
505d3d9b006014c8,1,0,24,38,1,0,21,3,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,53.0,69.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,31.0,0.0,0.0,0.0
4fcbee643660d679,1,0,24,47,2,0,13,7,4,11,7,6,0,0,0,0,0,0,0,0,0,0,0,35.0,67.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,9.0,4.0,0.0,0.0,0.0,27.0,13.0,7.0,0.0,0.0,0.0
5014298453caf116,1,0,11,22,0,0,6,3,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,3.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0
4f4806952ba2a72c,1,0,31,87,1,0,26,5,0,19,1,11,0,0,0,0,0,0,0,0,0,0,0,65.0,123.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,8.0,0.0,0.0,0.0,0.0,73.0,2.0,12.0,0.0,0.0,0.0
5095f6290670009d,1,0,13,42,0,0,8,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,5.0,0.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
507080ccded73591,1,0,15,19,1,0,14,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,23.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,0.0,0.0,0.0
5027a869467001d3,1,0,7,11,0,0,5,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,32.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0
